ObservationId,MediaId,Vote,Content,ClassId,Family,Genus,Species,Location,Date
22544,25093,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Passy,2008-6-28
19703,90970,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Saint-Vincent-d'Olargues,2008-5-20
11680,57713,4.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,La Bazoge,2013-6-14
33262,46686,2.67,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Lannilis,2012-2-4
23789,80384,3.5,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Marseille,2012-7-27
34127,94610,4.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Lespignan,2013-9-24
37384,95969,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Lauret,2010-3-20
19983,96468,4.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Montpellier,2013-6-20
5105,76650,4.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Fleury,2013-9-13
38615,101552,4.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,Villeneuve-lès-Maguelone,2013-5-1
22867,62580,3.0,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,Saint-Raphaël,2014-5-7
596,17546,3.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Le Marillais,2013-3-9
15535,53638,3.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Saint-Armel,2006-5-23
2617,45723,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,Coulans-sur-Gée,2012-7-16
1463,27199,4.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,Carry-le-Rouet,2014-4-6
38165,42000,3.0,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,Nantes,2011-6-12
24652,91516,4.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Angoustrine-Villeneuve-des-Escaldes,2014-7-3
2952,78556,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Prades-le-Lez,2013-5-4
4642,107266,3.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Marseillan (Vassal),2007-6-9
6330,33889,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,Saugeen Shores,2014-8-12
11603,103559,3.5,Flower,5148,Salicaceae,Salix,Salix caprea L.,Sainte-Geneviève-des-Bois,2013-3-24
34603,33630,3.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,Baladou,2010-8-10
25687,74649,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Opoul-Périllos,2007-4-22
36860,50409,2.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Chamonix Mont Blanc,2014-6-6
2074,82351,3.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Le Grand-Village-Plage,2013-3-17
7606,88604,4.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,,2013-5-5
30301,74277,3.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Follainville-Dennemont,2013-6-24
14959,108792,3.0,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,Saint-Jean-de-Cuculles,2008-5-15
18598,99407,3.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Montpellier,2014-3-13
35327,76397,4.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Cirque de Gavarnie,2006-6-27
23393,53156,3.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,Roquebrune-sur-Argens,2013-4-22
30856,17273,4.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,Grézieu-la-Varenne,2008-2-28
25803,57805,2.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,Conques,2013-6-22
17781,72365,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Mas-de-Londres,2010-5-30
17287,84840,4.5,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,La Chapelle-Saint-Mesmin,2013-3-22
31171,43473,4.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,,1800-1-1
27693,61354,4.0,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,Aston,2014-7-15
39994,53645,3.5,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Montpellier,2013-5-25
36459,34071,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Marseille,2011-3-5
26373,4577,4.0,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,,2005-7-24
2447,17289,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Moloy,2008-1-21
6785,112514,3.0,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,Roquebrune-sur-Argens,2012-4-11
27819,74952,3.5,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Balma,2011-4-5
36944,59679,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Province de Cadix,2014-5-24
2582,92618,4.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,,2013-3-29
34881,50272,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,Saint-Sulpice-les-Feuilles,2011-8-12
25233,82880,4.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,La Tour-sur-Orb,2013-6-15
35584,109968,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,L'Aiguillon-sur-Mer,2006-5-1
24209,43036,3.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Port leucate,2006-3-27
23393,17185,3.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,Roquebrune-sur-Argens,2013-4-22
41219,9948,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Châtillon-en-Diois,2012-7-5
40799,68906,3.0,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,Mézières-sur-Ponthouin,2013-8-3
36768,55414,5.0,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,Gorniès,1800-1-1
22924,59020,3.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,La Flotte,2014-8-24
25488,31574,3.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,Saint-Aignan,2013-4-14
36111,84425,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Nissan-lez-Enserune (Oppidum d'Enserune) (34),2003-6-4
11781,7492,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Lunel,2008-5-10
20129,97591,3.0,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,Gigean,2007-4-23
22769,63290,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Mainzac,2013-6-8
20566,96774,2.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Cancale,2011-2-12
30042,79123,3.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,Crozon,2012-6-22
33570,46186,3.0,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,Pierrefeu,2005-5-9
23135,57477,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Die,2013-5-5
1172,112049,2.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Viala-du-Pas-de-Jaux,2008-5-30
11976,26776,3.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Sainte-Geneviève-des-Bois,2013-6-13
29360,40267,3.5,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,Athis-Mons,2012-5-28
41661,20219,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Riboux,2007-5-6
33269,25945,4.0,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Ummerstadt,1800-1-1
22010,31050,4.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,Champex-lac,2013-8-20
2447,78832,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Moloy,2008-1-21
98,56412,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,Fontrabiouse,2004-8-19
10624,43207,3.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,jardin prairie,2010-4-15
21394,85831,3.5,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,Sallanches,2012-6-14
6821,62025,4.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Eyne,2010-7-4
38590,33678,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Lauret,2008-5-7
39727,22606,5.0,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,,1800-1-1
7597,89571,5.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Molleville,2009-6-6
33158,109885,3.5,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Sées,2013-4-16
6785,63379,3.0,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,Roquebrune-sur-Argens,2012-4-11
37737,425,4.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Talmont la Guittière,2010-6-6
32872,51152,3.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,Fabrègues,2006-11-2
18747,20246,3.0,Flower,6415,Orchidaceae,Orchis,Orchis anthropophora (L.) All.,"Sidi Aich, ALGERIE",2014-4-11
23116,71316,3.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Palavas-les-Flots,2011-3-20
23647,97462,3.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Le Pont-de-Montvert,2012-5-26
38538,7858,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,St Leu Les brules de St Leu,2012-11-26
16070,26591,4.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Paris,2012-6-10
41664,13480,3.5,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Saint-Georges-d'Orques,2013-5-14
29328,90360,4.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Gresse-en-Vercors,2013-7-3
8096,15510,3.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Saint-Martin-Lestra,2012-6-25
19659,111447,4.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,Bray-Dunes,2012-9-8
22729,28178,4.0,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,Puéchabon,2013-5-20
37655,28566,3.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,Saint-Genès-Champespe,2005-5-19
39515,71184,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Plougonvelin,2012-6-17
33777,78763,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Salles-sur-l'Hers,2013-5-9
7936,42963,4.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,Feugarolles,2013-7-21
24528,102735,3.0,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,Prades-le-Lez,2009-5-12
1135,36270,3.5,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,Montpellier,2012-3-20
26797,42817,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Saint-Marcel,2014-4-22
23298,112419,5.0,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,Cirque d'Estaubé,2006-6-24
22263,5052,4.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Avignon,2008-3-9
6628,108623,4.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,Jouques,2010-6-12
17881,36466,3.5,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Val-Suzon,2012-3-24
23647,1666,3.5,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Le Pont-de-Montvert,2012-5-26
7312,76524,3.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Pernay,2012-5-6
17156,47886,4.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Montpellier,2013-5-29
10365,108758,3.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Beauregard,2013-7-6
31974,107262,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,,2013-6-12
9915,89934,3.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Corse,2008-5-8
2688,3040,3.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,Pessac,2010-4-21
26207,60224,4.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,Sainte-Nathalène,2014-4-25
8699,19568,3.5,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,Les Pennes-Mirabeau,2012-4-6
5502,36006,3.5,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,Changé,2012-7-3
3876,23643,3.33,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Batz-sur-Mer,2012-5-22
14731,100310,3.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,Bas-en-Basset,2013-11-12
30101,66784,3.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,Cirque de Gavarnie,2006-6-28
30542,38085,4.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,,1800-1-1
12163,84755,3.5,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Cotignac,2012-5-18
24172,36636,4.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Palaiseau,2014-5-14
32770,88435,4.0,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,Lacanau,2013-5-11
24670,63856,3.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,Olonne-sur-Mer,2006-5-21
18252,22390,2.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Saint-Bauzille-de-Montmel,2010-3-10
16365,58166,4.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Auvers-Saint-Georges,2012-6-9
19892,100182,4.0,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,,1800-1-1
39444,34184,3.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Montpellier,2013-6-28
31128,112921,2.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,,2013-5-2
35229,102305,4.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Florange,2011-6-30
2651,70943,1.0,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,Le Muy,2012-4-9
16426,11241,3.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,,2012-6-22
37647,33168,4.0,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,Marseille,2011-4-7
2313,81892,3.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,Nohèdes,2007-5-22
13001,55987,5.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,"Valsavarenche, ValAoste, Italie",2012-8-7
25724,20845,5.0,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Roissy-en-Brie,2007-3-3
17799,108763,5.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Aillon-le-Jeune,2013-6-8
11561,73698,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,,1800-1-1
11509,38511,3.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,Payros-Cazautets,2013-5-16
39970,101536,3.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,,1800-1-1
9663,68503,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Bec de Vienne,2004-5-22
7563,27640,4.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,Martigny-les-Bains,2013-4-13
37384,16945,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Lauret,2010-3-20
36328,50218,4.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Saint-Jurs,2013-4-29
16183,69737,3.5,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,Vert-le-Petit,2012-8-28
7086,32841,3.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,Quirbajou,2013-5-9
31027,13288,3.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,Jujols,2012-6-21
17605,41721,2.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Brax,2013-5-20
18307,65572,5.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Vézins-de-Lévézou,2014-9-5
39237,54495,4.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Igny,2013-6-17
36311,98932,3.0,Flower,4369,Primulaceae,Primula,Primula veris L.,Fillols,2013-5-18
14011,75560,3.5,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,Alençon,2012-5-18
31500,111685,3.0,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,Nans-les-Pins,2012-5-12
28670,29233,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,Palisse,2005-5-18
10776,86576,3.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,Eyne,2013-6-29
20954,30039,3.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Les Eyzies-de-Tayac-Sireuil,2012-9-22
11842,90834,4.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,Giverny,2014-5-29
3811,96283,3.5,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Puéchabon,2013-3-31
3053,22269,3.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Sainte-Geneviève-des-Bois,2013-4-17
6526,80452,3.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,,2012-4-8
15197,65268,4.0,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Carros,2014-3-2
22038,97715,3.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,Marmande,2013-7-22
13527,85279,3.0,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,Clapiers,2011-4-20
5696,103897,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Fournès-Gard,2012-3-23
4566,49117,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Ispagnac,2013-6-24
41522,22499,2.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Indre,2012-3-19
32760,26089,1.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Ambilly,2010-6-2
17957,40165,4.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Vincennes,2013-5-19
41745,16751,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Azillanet,2013-4-18
15812,38343,3.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,Anglès,2009-7-10
2435,102978,2.5,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,Le Mans,2012-7-14
12510,1648,4.0,Flower,4369,Primulaceae,Primula,Primula veris L.,La Chapelle en Guinchay,2014-4-1
17764,100432,4.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,Générac,2013-5-8
20501,74294,4.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Bourgtheroulde-Infreville,2013-3-9
29425,78783,3.0,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Montpellier,2011-6-20
13339,108256,4.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Meyssiès,2013-4-1
21313,83368,4.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,,1800-1-1
1769,65506,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,,1800-1-1
27897,52359,3.5,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,Locmaria-Plouzané,2012-6-22
1575,3832,3.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Optevoz,2014-9-1
13640,110805,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Chichilianne,2011-5-23
2263,40114,3.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,Colombier,2011-7-30
5286,35508,3.5,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,Busset,2009-3-31
6785,3360,3.0,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,Roquebrune-sur-Argens,2012-4-11
38722,54576,3.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,Métabief,2009-8-13
4130,87091,3.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,,2013-6-27
20030,62972,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Saint-Georges-des-Sept-Voies,2010-6-2
11908,79481,4.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,Sainte-Geneviève-des-Bois,2014-3-8
17011,60340,3.0,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,Champ-sur-Drac,2006-4-26
11860,37744,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,St Leu Les brules de St Leu,2012-11-26
24300,48186,3.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Montpellier,2013-10-2
18270,10553,3.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,Montpellier,2013-6-11
41248,99472,3.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Saint-Georges-d'Orques,2013-5-14
32054,107464,5.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,Rosis,2013-6-7
15559,27025,4.0,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,La Tour-sur-Orb,2013-7-22
31143,88826,3.5,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Toulon,2009-3-13
39727,50221,3.0,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,,1800-1-1
29520,94283,3.5,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,Montpellier,2013-5-25
8100,28045,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Plan-d'Aups-Sainte-Baume,2010-6-6
8676,51561,3.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,Les Bouchoux (39),2004-8-2
7889,98164,4.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Montpellier,2013-6-20
10624,59455,3.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,jardin prairie,2010-4-15
6132,19005,3.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,,1800-1-1
11860,63474,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,St Leu Les brules de St Leu,2012-11-26
19488,106481,4.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Conques,2013-6-22
7327,19026,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Chasteaux,2007-5-19
21339,16338,3.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,Palasca,2010-5-17
17902,73483,3.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,Mont-Saxonnex,2011-7-28
4484,33974,2.5,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Loudenvielle,2005-7-8
23412,91742,3.0,Flower,6415,Orchidaceae,Orchis,Orchis anthropophora (L.) All.,Clapiers,2010-4-29
5338,10496,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Saint-Étienne-Lardeyrol,2009-5-3
28927,46211,3.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,Vedène,2007-5-8
18817,31656,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Pralognan-la-Vanoise,2008-7-2
20822,25419,2.0,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,Cayeux-sur-Mer,2014-7-26
4321,56106,5.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,11 Leucate,2013-6-9
37507,15809,3.0,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Laborel,2008-4-22
7782,10546,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,La Canourgue,2012-5-9
4872,40840,4.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Grignan,2013-4-8
19579,54129,4.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,Le Pont-de-Montvert,2012-5-25
23842,6098,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Olette,2007-5-10
13206,25892,3.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,Montpellier,2014-5-22
26042,3860,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Gresse-en-Vercors,2006-6-9
20004,71162,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Moloy (Combe de Bellefontaine),2006-6-10
28622,37981,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Conques-sur-Orbiel,2013-4-27
24192,29880,3.0,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,Fontrabiouse,2004-8-19
10493,76085,4.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Lama,2013-8-17
14823,45735,3.5,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,Marseille,2011-4-12
24340,105044,4.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Longpont-sur-Orge,2014-6-11
24340,84892,4.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Longpont-sur-Orge,2014-6-11
11802,86615,4.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Soultz-les-Bains,2013-6-7
2074,94321,3.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Le Grand-Village-Plage,2013-3-17
10724,110715,5.0,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Béhorlégui,2006-5-10
10219,54452,4.0,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,Feugarolles,2013-7-21
20691,95866,3.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Cabrespine,2010-4-5
