MediaId,Author,ClassId,Content,Date,Family,Genus,Latitude,Location,Longitude,ObservationId,Species,Vote
76650,liliane roubaudi,661,Flower,2013-9-13,Asteraceae,Cichorium,,Fleury,,5105,Cichorium intybus L.,4
101552,pierre bonnet,2394,Flower,2013-5-1,Cistaceae,Cistus,,Villeneuve-lès-Maguelone,,38615,Cistus albidus L.,4
62580,alexis joly,1286,Flower,2014-5-7,Asteraceae,Urospermum,43.42637,Saint-Raphaël,6.85178,22867,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,3
17546,jonathan dobigeon,4516,Flower,2013-3-9,Ranunculaceae,Ficaria,47.35688,Le Marillais,-1.05831,596,Ficaria verna Huds.,3
53638,julien barataud,30269,Flower,2006-5-23,Papaveraceae,Papaver,,Saint-Armel,,15535,Papaver rhoeas L.,3
45723,emmanuel stratmains,6437,Flower,2012-7-16,Orchidaceae,Dactylorhiza,48.0179,Coulans-sur-Gée,0.00477,2617,Dactylorhiza maculata (L.) Soó,3
27199,jean michel fouletier,2394,Flower,2014-4-6,Cistaceae,Cistus,,Carry-le-Rouet,,1463,Cistus albidus L.,4
42000,patricia destrade,9930,Flower,2011-6-12,Orchidaceae,Epipactis,,Nantes,,38165,Epipactis helleborine (L.) Crantz,3
91516,marie portas,4477,Flower,2014-7-3,Ranunculaceae,Anemone,,Angoustrine-Villeneuve-des-Escaldes,,24652,Anemone alpina L.,4
78556,paul fabre,30471,Flower,2013-5-4,Orchidaceae,Ophrys,43.71125,Prades-le-Lez,3.86092,2952,Ophrys scolopax Cav.,3
107266,christophe girod,565,Flower,2007-6-9,Asteraceae,Centaurea,,Marseillan (Vassal),,4642,Centaurea aspera L.,3
33889,michreneeroy,8527,Flower,2014-8-12,Asteraceae,Achillea,44.4225,Saugeen Shores,-81.40351,6330,Achillea millefolium L.,3
103559,herve goeau,5148,Flower,2013-3-24,Salicaceae,Salix,48.8567,Sainte-Geneviève-des-Bois,2.24104,11603,Salix caprea L.,3.5
33630,gisele arliguie,151,Flower,2010-8-10,Apiaceae,Daucus,44.92482,Baladou,1.55682,34603,Daucus carota L.,3
74649,julien barataud,6521,Flower,2007-4-22,Orchidaceae,Ophrys,,Opoul-Périllos,,25687,Ophrys aranifera Huds.,3
50409,liliane roubaudi,4477,Flower,2014-6-6,Ranunculaceae,Anemone,,Chamonix Mont Blanc,,36860,Anemone alpina L.,2
82351,liliane roubaudi,4516,Flower,2013-3-17,Ranunculaceae,Ficaria,,Le Grand-Village-Plage,,2074,Ficaria verna Huds.,3
88604,josselin defrance,2394,Flower,2013-5-5,Cistaceae,Cistus,,,,7606,Cistus albidus L.,4
74277,dominique remaud,576,Flower,2013-6-24,Asteraceae,Cyanus,49.01941,Follainville-Dennemont,1.69189,30301,Cyanus segetum Hill,3
108792,julien barataud,6512,Flower,2008-5-15,Orchidaceae,Ophrys,,Saint-Jean-de-Cuculles,,14959,Ophrys lutea Cav.,3
99407,julien champ,6418,Flower,2014-3-13,Orchidaceae,Himantoglossum,43.63624,Montpellier,3.84583,18598,Himantoglossum robertianum (Loisel.) P.Delforge,3
76397,claude figureau,29957,Flower,2006-6-27,Ranunculaceae,Aquilegia,,Cirque de Gavarnie,,35327,Aquilegia vulgaris L.,4
53156,emmanuel stratmains,6564,Flower,2013-4-22,Orchidaceae,Serapias,43.44306,Roquebrune-sur-Argens,6.64519,23393,Serapias vomeracea (Burm.f.) Briq.,3
17273,francois gery,151,Flower,2008-2-28,Apiaceae,Daucus,,Grézieu-la-Varenne,,30856,Daucus carota L.,4
57805,daniel barthelemy,4026,Flower,2013-6-22,Papaveraceae,Chelidonium,44.59933,Conques,2.39783,25803,Chelidonium majus L.,2
72365,paul fabre,6487,Flower,2010-5-30,Orchidaceae,Ophrys,43.79372,Mas-de-Londres,3.80001,17781,Ophrys apifera Huds.,3
84840,jacques marechal,4516,Flower,2013-3-22,Ranunculaceae,Ficaria,47.87376,La Chapelle-Saint-Mesmin,1.81436,17287,Ficaria verna Huds.,4.5
43473,thierry pernot,6448,Flower,1800-1-1,Orchidaceae,Epipactis,,,,31171,Epipactis atrorubens (Hoffm.) Besser,4
61354,alain bigou,6434,Flower,2014-7-15,Orchidaceae,Dactylorhiza,42.63507,Aston,1.71609,27693,Dactylorhiza fuchsii (Druce) Soó,4
53645,julien champ,30269,Flower,2013-5-25,Papaveraceae,Papaver,,Montpellier,,39994,Papaver rhoeas L.,3.5
34071,bernard ginesy,6521,Flower,2011-3-5,Orchidaceae,Ophrys,,Marseille,,36459,Ophrys aranifera Huds.,3
4577,augustin roche,9930,Flower,2005-7-24,Orchidaceae,Epipactis,48.43713,,5.12084,26373,Epipactis helleborine (L.) Crantz,4
17289,christophe girod,6425,Flower,2008-1-21,Orchidaceae,Cypripedium,,Moloy,,2447,Cypripedium calceolus L.,3
112514,emmanuel stratmains,32201,Flower,2012-4-11,Orchidaceae,Ophrys,43.44286,Roquebrune-sur-Argens,6.64212,6785,Ophrys virescens Philippe,3
74952,jean-francois rouffet,6547,Flower,2011-4-5,Orchidaceae,Orchis,,Balma,,27819,Orchis purpurea Huds.,3.5
59679,ans gorter,30471,Flower,2014-5-24,Orchidaceae,Ophrys,41.67142,Province de Cadix,-0.25414,36944,Ophrys scolopax Cav.,3
92618,cristina corti,4411,Flower,2013-3-29,Ranunculaceae,Anemone,45.76381,,9.23546,2582,Anemone nemorosa L.,4
50272,florent beck,8527,Flower,2011-8-12,Asteraceae,Achillea,46.31868,Saint-Sulpice-les-Feuilles,1.36792,34881,Achillea millefolium L.,3
82880,bernard andrieu,4034,Flower,2013-6-15,Papaveraceae,Glaucium,43.66739,La Tour-sur-Orb,3.13989,25233,Glaucium flavum Crantz,4
109968,julien barataud,6521,Flower,2006-5-1,Orchidaceae,Ophrys,,L'Aiguillon-sur-Mer,,35584,Ophrys aranifera Huds.,3
43036,claude figureau,6418,Flower,2006-3-27,Orchidaceae,Himantoglossum,,Port leucate,,24209,Himantoglossum robertianum (Loisel.) P.Delforge,3
17185,emmanuel stratmains,6564,Flower,2013-4-22,Orchidaceae,Serapias,43.44306,Roquebrune-sur-Argens,6.64519,23393,Serapias vomeracea (Burm.f.) Briq.,3
9948,hugues tinguy,30162,Flower,2012-7-5,Orchidaceae,Himantoglossum,,Châtillon-en-Diois,,41219,Himantoglossum hircinum (L.) Spreng.,3
68906,emmanuel stratmains,9930,Flower,2013-8-3,Orchidaceae,Epipactis,48.19164,Mézières-sur-Ponthouin,0.29337,40799,Epipactis helleborine (L.) Crantz,3
55414,john de vos,1286,Flower,1800-1-1,Asteraceae,Urospermum,43.89288,Gorniès,3.61846,36768,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,5
59020,tlecerf,661,Flower,2014-8-24,Asteraceae,Cichorium,46.17451,La Flotte,-1.28778,22924,Cichorium intybus L.,3
31574,herve goeau,5148,Flower,2013-4-14,Salicaceae,Salix,,Saint-Aignan,,25488,Salix caprea L.,3
84425,christophe girod,8600,Flower,2003-6-4,Orchidaceae,Anacamptis,,Nissan-lez-Enserune (Oppidum d'Enserune) (34),,36111,Anacamptis pyramidalis (L.) Rich.,3
7492,patrick vidal,6547,Flower,2008-5-10,Orchidaceae,Orchis,43.71039,Lunel,4.13704,11781,Orchis purpurea Huds.,3
97591,annick larbouillat,6512,Flower,2007-4-23,Orchidaceae,Ophrys,43.4916,Gigean,3.72273,20129,Ophrys lutea Cav.,3
63290,guy libante,8600,Flower,2013-6-8,Orchidaceae,Anacamptis,45.55071,Mainzac,0.46418,22769,Anacamptis pyramidalis (L.) Rich.,3
96774,marie portas,4516,Flower,2011-2-12,Ranunculaceae,Ficaria,48.6726,Cancale,-1.85085,20566,Ficaria verna Huds.,2
79123,genevieve botti,151,Flower,2012-6-22,Apiaceae,Daucus,,Crozon,,30042,Daucus carota L.,3
46186,lea wegwitz,2430,Flower,2005-5-9,Cistaceae,Helianthemum,43.87446,Pierrefeu,7.0776,33570,Helianthemum nummularium (L.) Mill.,3
57477,anne billon,6521,Flower,2013-5-5,Orchidaceae,Ophrys,44.75374,Die,5.33358,23135,Ophrys aranifera Huds.,4
112049,mathieu menand,30269,Flower,2008-5-30,Papaveraceae,Papaver,,Viala-du-Pas-de-Jaux,,1172,Papaver rhoeas L.,2
26776,herve goeau,30269,Flower,2013-6-13,Papaveraceae,Papaver,48.64653,Sainte-Geneviève-des-Bois,2.31737,11976,Papaver rhoeas L.,3
40267,jean-luc gorremans,967,Flower,2012-5-28,Asteraceae,Hypochaeris,48.6985,Athis-Mons,2.37857,29360,Hypochaeris radicata L.,3.5
20219,genevieve botti,30471,Flower,2007-5-6,Orchidaceae,Ophrys,,Riboux,,41661,Ophrys scolopax Cav.,3
25945,florent beck,691,Flower,1800-1-1,Asteraceae,Cirsium,,Ummerstadt,,33269,Cirsium vulgare (Savi) Ten.,4
31050,liliane roubaudi,8708,Flower,2013-8-20,Apiaceae,Astrantia,,Champex-lac,,22010,Astrantia major L.,4
78832,christophe girod,6425,Flower,2008-1-21,Orchidaceae,Cypripedium,,Moloy,,2447,Cypripedium calceolus L.,3
56412,alain bigou,6437,Flower,2004-8-19,Orchidaceae,Dactylorhiza,42.63371,Fontrabiouse,2.06243,98,Dactylorhiza maculata (L.) Soó,3
43207,claude figureau,493,Flower,2010-4-15,Asteraceae,Bellis,,jardin prairie,,10624,Bellis perennis L.,3
85831,nicolas bony,6448,Flower,2012-6-14,Orchidaceae,Epipactis,45.9499,Sallanches,6.6501,21394,Epipactis atrorubens (Hoffm.) Besser,3.5
62025,alain bigou,4477,Flower,2010-7-4,Ranunculaceae,Anemone,,Eyne,,6821,Anemone alpina L.,4
33678,daniel mathieu,30471,Flower,2008-5-7,Orchidaceae,Ophrys,,Lauret,,38590,Ophrys scolopax Cav.,3
22606,thierry pernot,6434,Flower,1800-1-1,Orchidaceae,Dactylorhiza,,,,39727,Dactylorhiza fuchsii (Druce) Soó,5
89571,ans gorter,6487,Flower,2009-6-6,Orchidaceae,Ophrys,43.3109,Molleville,1.83465,7597,Ophrys apifera Huds.,5
109885,lucie delbreil,493,Flower,2013-4-16,Asteraceae,Bellis,48.59274,Sées,0.17245,33158,Bellis perennis L.,3.5
63379,emmanuel stratmains,32201,Flower,2012-4-11,Orchidaceae,Ophrys,43.44286,Roquebrune-sur-Argens,6.64212,6785,Ophrys virescens Philippe,3
425,claude figureau,565,Flower,2010-6-6,Asteraceae,Centaurea,,Talmont la Guittière,,37737,Centaurea aspera L.,4
51152,annick larbouillat,2394,Flower,2006-11-2,Cistaceae,Cistus,43.52425,Fabrègues,3.76724,32872,Cistus albidus L.,3
20246,errol vela,6415,Flower,2014-4-11,Orchidaceae,Orchis,36.6026,"Sidi Aich, ALGERIE",4.69448,18747,Orchis anthropophora (L.) All.,3
71316,pierre bonnet,493,Flower,2011-3-20,Asteraceae,Bellis,43.65188,Palavas-les-Flots,3.86169,23116,Bellis perennis L.,3
97462,gregoire duche,29957,Flower,2012-5-26,Ranunculaceae,Aquilegia,44.3638,Le Pont-de-Montvert,3.73641,23647,Aquilegia vulgaris L.,3
7858,julien champ,967,Flower,2012-11-26,Asteraceae,Hypochaeris,-21.10527,St Leu Les brules de St Leu,55.38092,38538,Hypochaeris radicata L.,3
26591,bertrand bui,30162,Flower,2012-6-10,Orchidaceae,Himantoglossum,43.39967,Paris,5.34849,16070,Himantoglossum hircinum (L.) Spreng.,4
13480,alexis joly,30269,Flower,2013-5-14,Papaveraceae,Papaver,43.60839,Saint-Georges-d'Orques,3.79074,41664,Papaver rhoeas L.,3.5
90360,liliane roubaudi,6425,Flower,2013-7-3,Orchidaceae,Cypripedium,,Gresse-en-Vercors,,29328,Cypripedium calceolus L.,4
15510,genevieve botti,576,Flower,2012-6-25,Asteraceae,Cyanus,,Saint-Martin-Lestra,,8096,Cyanus segetum Hill,3
111447,hugues tinguy,30491,Flower,2012-9-8,Violaceae,Viola,,Bray-Dunes,,19659,Viola tricolor L.,4
28178,daniel barthelemy,1286,Flower,2013-5-20,Asteraceae,Urospermum,43.66217,Puéchabon,3.52583,22729,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,4
28566,julien barataud,30491,Flower,2005-5-19,Violaceae,Viola,,Saint-Genès-Champespe,,37655,Viola tricolor L.,3
71184,robin guidez,6487,Flower,2012-6-17,Orchidaceae,Ophrys,48.33656,Plougonvelin,-4.70538,39515,Ophrys apifera Huds.,3
78763,samantha bazan,6521,Flower,2013-5-9,Orchidaceae,Ophrys,43.2925,Salles-sur-l'Hers,1.78639,33777,Ophrys aranifera Huds.,3
42963,herve goeau,1047,Flower,2013-7-21,Asteraceae,Leucanthemum,48.65283,Feugarolles,2.31433,7936,Leucanthemum vulgare Lam.,4
102735,daniel mathieu,2430,Flower,2009-5-12,Cistaceae,Helianthemum,,Prades-le-Lez,,24528,Helianthemum nummularium (L.) Mill.,3
36270,celine pirat,4026,Flower,2012-3-20,Papaveraceae,Chelidonium,,Montpellier,,1135,Chelidonium majus L.,3.5
42817,jean-paul hugbart,30162,Flower,2014-4-22,Orchidaceae,Himantoglossum,46.78882,Saint-Marcel,4.88429,26797,Himantoglossum hircinum (L.) Spreng.,3
112419,claude figureau,2430,Flower,2006-6-24,Cistaceae,Helianthemum,,Cirque d'Estaubé,,23298,Helianthemum nummularium (L.) Mill.,5
5052,daniel mathieu,6418,Flower,2008-3-9,Orchidaceae,Himantoglossum,,Avignon,,22263,Himantoglossum robertianum (Loisel.) P.Delforge,4
108623,jean-claude ernewein,6448,Flower,2010-6-12,Orchidaceae,Epipactis,43.63759,Jouques,5.62045,6628,Epipactis atrorubens (Hoffm.) Besser,4
36466,gerard calberac,4460,Flower,2012-3-24,Ranunculaceae,Anemone,47.43423,Val-Suzon,4.90329,17881,Anemone hepatica L.,3.5
1666,gregoire duche,29957,Flower,2012-5-26,Ranunculaceae,Aquilegia,44.3638,Le Pont-de-Montvert,3.73641,23647,Aquilegia vulgaris L.,3.5
76524,christophe chauvigne,6538,Flower,2012-5-6,Orchidaceae,Anacamptis,47.47081,Pernay,0.54211,7312,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
47886,alexis joly,30269,Flower,2013-5-29,Papaveraceae,Papaver,43.63662,Montpellier,3.83721,17156,Papaver rhoeas L.,4
108758,herve goeau,588,Flower,2013-7-6,Asteraceae,Centaurea,45.51337,Beauregard,4.8841,10365,Centaurea jacea L.,3
107262,jacques vincent,6425,Flower,2013-6-12,Orchidaceae,Cypripedium,,,,31974,Cypripedium calceolus L.,3
89934,liliane roubaudi,6538,Flower,2008-5-8,Orchidaceae,Anacamptis,,Corse,,9915,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
3040,Unknown657,4411,Flower,2010-4-21,Ranunculaceae,Anemone,44.79286,Pessac,-0.59313,2688,Anemone nemorosa L.,3
60224,jmb,4026,Flower,2014-4-25,Papaveraceae,Chelidonium,44.92665,Sainte-Nathalène,1.30581,26207,Chelidonium majus L.,4
19568,bertrand bui,32201,Flower,2012-4-6,Orchidaceae,Ophrys,43.39967,Les Pennes-Mirabeau,5.34849,8699,Ophrys virescens Philippe,3.5
36006,emmanuel stratmains,4436,Flower,2012-7-3,Ranunculaceae,Clematis,48.00727,Changé,0.30075,5502,Clematis vitalba L.,3.5
23643,bertrand aucouturier,30162,Flower,2012-5-22,Orchidaceae,Himantoglossum,47.28285,Batz-sur-Mer,-2.49223,3876,Himantoglossum hircinum (L.) Spreng.,3.33
100310,jean-jacques houdre,151,Flower,2013-11-12,Apiaceae,Daucus,45.31182,Bas-en-Basset,4.11923,14731,Daucus carota L.,3
66784,claude figureau,30491,Flower,2006-6-28,Violaceae,Viola,,Cirque de Gavarnie,,30101,Viola tricolor L.,3
38085,thierry pernot,151,Flower,1800-1-1,Apiaceae,Daucus,,,,30542,Daucus carota L.,4
84755,marie portas,30269,Flower,2012-5-18,Papaveraceae,Papaver,,Cotignac,,12163,Papaver rhoeas L.,3.5
36636,herve goeau,588,Flower,2014-5-14,Asteraceae,Centaurea,48.71446,Palaiseau,2.20658,24172,Centaurea jacea L.,4
88435,herve goeau,326,Flower,2013-5-11,Aquifoliaceae,Ilex,48.8567,Lacanau,2.24104,32770,Ilex aquifolium L.,4
63856,mathieu menand,4034,Flower,2006-5-21,Papaveraceae,Glaucium,,Olonne-sur-Mer,,24670,Glaucium flavum Crantz,3
22390,paul fabre,6418,Flower,2010-3-10,Orchidaceae,Himantoglossum,43.77432,Saint-Bauzille-de-Montmel,3.95594,18252,Himantoglossum robertianum (Loisel.) P.Delforge,2
58166,jean-luc gorremans,576,Flower,2012-6-9,Asteraceae,Cyanus,48.48988,Auvers-Saint-Georges,2.22937,16365,Cyanus segetum Hill,4
100182,thierry pernot,9930,Flower,1800-1-1,Orchidaceae,Epipactis,,,,19892,Epipactis helleborine (L.) Crantz,4
34184,pierre bonnet,661,Flower,2013-6-28,Asteraceae,Cichorium,43.59733,Montpellier,3.90167,39444,Cichorium intybus L.,3
112921,nordine mimouni,29957,Flower,2013-5-2,Ranunculaceae,Aquilegia,43.09472,,2.40292,31128,Aquilegia vulgaris L.,2
102305,anne-marie gelmetti,576,Flower,2011-6-30,Asteraceae,Cyanus,49.31395,Florange,6.13664,35229,Cyanus segetum Hill,4
70943,emmanuel stratmains,1286,Flower,2012-4-9,Asteraceae,Urospermum,43.45818,Le Muy,6.59686,2651,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,1
11241,vincent jouhet,30269,Flower,2012-6-22,Papaveraceae,Papaver,46.02337,,4.05661,16426,Papaver rhoeas L.,3
33168,bernard ginesy,6509,Flower,2011-4-7,Orchidaceae,Ophrys,,Marseille,,37647,Ophrys passionis Sennen,4
81892,julien barataud,4411,Flower,2007-5-22,Ranunculaceae,Anemone,,Nohèdes,,2313,Anemone nemorosa L.,3
55987,daniel barthelemy,8534,Flower,2012-8-7,Ranunculaceae,Aconitum,,"Valsavarenche, ValAoste, Italie",,13001,Aconitum napellus L.,5
20845,annick larbouillat,4460,Flower,2007-3-3,Ranunculaceae,Anemone,48.78815,Roissy-en-Brie,2.65431,25724,Anemone hepatica L.,5
108763,renaud raffier,6425,Flower,2013-6-8,Orchidaceae,Cypripedium,45.60956,Aillon-le-Jeune,6.11123,17799,Cypripedium calceolus L.,5
73698,thierry pernot,6425,Flower,1800-1-1,Orchidaceae,Cypripedium,,,,11561,Cypripedium calceolus L.,3
38511,florent beck,6564,Flower,2013-5-16,Orchidaceae,Serapias,,Payros-Cazautets,,11509,Serapias vomeracea (Burm.f.) Briq.,3
101536,thierry pernot,30491,Flower,1800-1-1,Violaceae,Viola,,,,39970,Viola tricolor L.,3
68503,claude figureau,6521,Flower,2004-5-22,Orchidaceae,Ophrys,,Bec de Vienne,,9663,Ophrys aranifera Huds.,4
27640,maxime,4411,Flower,2013-4-13,Ranunculaceae,Anemone,48.1185,Martigny-les-Bains,5.83533,7563,Anemone nemorosa L.,4
16945,paul fabre,6521,Flower,2010-3-20,Orchidaceae,Ophrys,,Lauret,,37384,Ophrys aranifera Huds.,4
50218,emmanuel stratmains,6547,Flower,2013-4-29,Orchidaceae,Orchis,43.89829,Saint-Jurs,6.19701,36328,Orchis purpurea Huds.,4
69737,herve goeau,786,Flower,2012-8-28,Asteraceae,Eupatorium,48.84401,Vert-le-Petit,2.35995,16183,Eupatorium cannabinum L.,3.5
32841,cedric beauval,2394,Flower,2013-5-9,Cistaceae,Cistus,42.82881,Quirbajou,2.17915,7086,Cistus albidus L.,3
13288,alain bigou,2394,Flower,2012-6-21,Cistaceae,Cistus,42.57105,Jujols,2.29537,31027,Cistus albidus L.,3
41721,jos aurock,8600,Flower,2013-5-20,Orchidaceae,Anacamptis,44.19889,Brax,0.55575,17605,Anacamptis pyramidalis (L.) Rich.,2
65572,liliane roubaudi,588,Flower,2014-9-5,Asteraceae,Centaurea,,Vézins-de-Lévézou,,18307,Centaurea jacea L.,5
54495,menkorn,6487,Flower,2013-6-17,Orchidaceae,Ophrys,48.74626,Igny,2.22305,39237,Ophrys apifera Huds.,4
98932,pierre bonnet,4369,Flower,2013-5-18,Primulaceae,Primula,,Fillols,,36311,Primula veris L.,3
75560,renaud jegat,967,Flower,2012-5-18,Asteraceae,Hypochaeris,48.43696,Alençon,0.09514,14011,Hypochaeris radicata L.,3.5
111685,liliane roubaudi,326,Flower,2012-5-12,Aquifoliaceae,Ilex,,Nans-les-Pins,,31500,Ilex aquifolium L.,3
29233,julien barataud,6437,Flower,2005-5-18,Orchidaceae,Dactylorhiza,,Palisse,,28670,Dactylorhiza maculata (L.) Soó,3
86576,paul fabre,8708,Flower,2013-6-29,Apiaceae,Astrantia,42.46848,Eyne,2.08325,10776,Astrantia major L.,3
30039,marie portas,661,Flower,2012-9-22,Asteraceae,Cichorium,,Les Eyzies-de-Tayac-Sireuil,,20954,Cichorium intybus L.,3
90834,herve goeau,1047,Flower,2014-5-29,Asteraceae,Leucanthemum,49.07472,Giverny,1.53348,11842,Leucanthemum vulgare Lam.,4
96283,daniel barthelemy,6418,Flower,2013-3-31,Orchidaceae,Himantoglossum,43.7165,Puéchabon,3.615,3811,Himantoglossum robertianum (Loisel.) P.Delforge,3.5
22269,herve goeau,493,Flower,2013-4-17,Asteraceae,Bellis,48.8567,Sainte-Geneviève-des-Bois,2.24104,3053,Bellis perennis L.,3
80452,elzbieta jatowt-lombaert,4411,Flower,2012-4-8,Ranunculaceae,Anemone,49.14845,,2.42738,6526,Anemone nemorosa L.,3
65268,barbara,4460,Flower,2014-3-2,Ranunculaceae,Anemone,43.77824,Carros,7.18229,15197,Anemone hepatica L.,4
97715,herve goeau,786,Flower,2013-7-22,Asteraceae,Eupatorium,44.45433,Marmande,0.149,22038,Eupatorium cannabinum L.,3
85279,emilie bonnet,6512,Flower,2011-4-20,Orchidaceae,Ophrys,43.66278,Clapiers,3.87663,13527,Ophrys lutea Cav.,3
103897,philippe baldi,6521,Flower,2012-3-23,Orchidaceae,Ophrys,43.91719,Fournès-Gard,4.61082,5696,Ophrys aranifera Huds.,3
49117,eric gagnereau,8600,Flower,2013-6-24,Orchidaceae,Anacamptis,44.37938,Ispagnac,3.52791,4566,Anacamptis pyramidalis (L.) Rich.,3
22499,martin serre,4516,Flower,2012-3-19,Ranunculaceae,Ficaria,47.19444,Indre,-1.68301,41522,Ficaria verna Huds.,2
26089,bernard machetto,30269,Flower,2010-6-2,Papaveraceae,Papaver,46.19825,Ambilly,6.2265,32760,Papaver rhoeas L.,1
40165,arnaud schaumann,29957,Flower,2013-5-19,Ranunculaceae,Aquilegia,48.85104,Vincennes,2.44594,17957,Aquilegia vulgaris L.,4
16751,marie portas,6521,Flower,2013-4-18,Orchidaceae,Ophrys,,Azillanet,,41745,Ophrys aranifera Huds.,4
38343,gregoire duche,30491,Flower,2009-7-10,Violaceae,Viola,,Anglès,,15812,Viola tricolor L.,3
102978,emmanuel stratmains,9930,Flower,2012-7-14,Orchidaceae,Epipactis,48.0327,Le Mans,0.18483,2435,Epipactis helleborine (L.) Crantz,2.5
1648,liliane roubaudi,4369,Flower,2014-4-1,Primulaceae,Primula,,La Chapelle en Guinchay,,12510,Primula veris L.,4
100432,marie portas,6564,Flower,2013-5-8,Orchidaceae,Serapias,,Générac,,17764,Serapias vomeracea (Burm.f.) Briq.,4
74294,Unknown374,493,Flower,2013-3-9,Asteraceae,Bellis,49.31567,Bourgtheroulde-Infreville,0.88,20501,Bellis perennis L.,4
78783,Unknown610,691,Flower,2011-6-20,Asteraceae,Cirsium,,Montpellier,,29425,Cirsium vulgare (Savi) Ten.,3
108256,herve goeau,4516,Flower,2013-4-1,Ranunculaceae,Ficaria,48.84187,Meyssiès,2.22709,13339,Ficaria verna Huds.,4
83368,thierry pernot,4353,Flower,1800-1-1,Primulaceae,Primula,,,,21313,Primula vulgaris Huds.,4
65506,thierry pernot,30471,Flower,1800-1-1,Orchidaceae,Ophrys,,,,1769,Ophrys scolopax Cav.,3
52359,robin guidez,6437,Flower,2012-6-22,Orchidaceae,Dactylorhiza,48.36228,Locmaria-Plouzané,-4.64117,27897,Dactylorhiza maculata (L.) Soó,3.5
3832,fabienne paire,588,Flower,2014-9-1,Asteraceae,Centaurea,45.75334,Optevoz,5.33037,1575,Centaurea jacea L.,3
110805,paul fabre,6425,Flower,2011-5-23,Orchidaceae,Cypripedium,,Chichilianne,,13640,Cypripedium calceolus L.,3
40114,jean-jacques houdre,8534,Flower,2011-7-30,Ranunculaceae,Aconitum,45.38753,Colombier,4.5854,2263,Aconitum napellus L.,3
35508,mathieu menand,4411,Flower,2009-3-31,Ranunculaceae,Anemone,,Busset,,5286,Anemone nemorosa L.,3.5
3360,emmanuel stratmains,32201,Flower,2012-4-11,Orchidaceae,Ophrys,43.44286,Roquebrune-sur-Argens,6.64212,6785,Ophrys virescens Philippe,3
54576,laurent petit,8708,Flower,2009-8-13,Apiaceae,Astrantia,,Métabief,,38722,Astrantia major L.,3
87091,herve goeau,1047,Flower,2013-6-27,Asteraceae,Leucanthemum,,,,4130,Leucanthemum vulgare Lam.,3
62972,violaine vanpouille,6487,Flower,2010-6-2,Orchidaceae,Ophrys,,Saint-Georges-des-Sept-Voies,,20030,Ophrys apifera Huds.,3
79481,herve goeau,4353,Flower,2014-3-8,Primulaceae,Primula,48.64649,Sainte-Geneviève-des-Bois,2.31763,11908,Primula vulgaris Huds.,4
60340,michel pourchet,326,Flower,2006-4-26,Aquifoliaceae,Ilex,,Champ-sur-Drac,,17011,Ilex aquifolium L.,3
37744,julien champ,967,Flower,2012-11-26,Asteraceae,Hypochaeris,-21.10527,St Leu Les brules de St Leu,55.38092,11860,Hypochaeris radicata L.,3
48186,alexis joly,661,Flower,2013-10-2,Asteraceae,Cichorium,43.63481,Montpellier,3.83303,24300,Cichorium intybus L.,3
10553,pierre bonnet,4034,Flower,2013-6-11,Papaveraceae,Glaucium,43.59748,Montpellier,3.90203,18270,Glaucium flavum Crantz,3
99472,alexis joly,30269,Flower,2013-5-14,Papaveraceae,Papaver,43.60882,Saint-Georges-d'Orques,3.79039,41248,Papaver rhoeas L.,3
107464,marie portas,30491,Flower,2013-6-7,Violaceae,Viola,,Rosis,,32054,Viola tricolor L.,5
